sucursal_id,nomenclatura,codigo_interno,no_equipo,tipo,nombre,descripcion,marca,categoria,subcategoria,familia_key,familia_equipo_id,categoria_inventario_id,unidad_medida
25,CC,25CCJW01,01,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW02,02,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW03,03,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW04,04,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW05,05,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW06,06,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW07,07,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW08,08,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW09,09,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW10,10,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW11,11,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW12,12,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW13,13,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW14,14,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW15,15,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW16,16,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW17,17,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW18,18,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW19,19,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CC,25CCJW20,20,aparatos,CAMINADORA,M006-LED,JW SPORTS,Maquinas,Cardio,CAMINADORA,1,4,pieza
25,CE,25CEJW21,21,aparatos,ELIPTICA,M-8808EL-LCD,JW SPORTS,Maquinas,Cardio,ELIPTICA,2,4,pieza
25,CE,25CEJW22,22,aparatos,ELIPTICA,M-8808EL-LCD,JW SPORTS,Maquinas,Cardio,ELIPTICA,2,4,pieza
